id,created_at,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count
1163912791813550081,2019-08-20 20:36:48,b'4.30 pagi ek fikir nama anak jom kawen tapi saya anti vaksin',,,,b'',b'pickle',b'attashalina',0,0
1163905445989355520,2019-08-20 20:07:37,b'@baankatta r u sure anti vaksin ok lagi kang kna pnyakit pape hbis asb tu huhu',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='68f3012fe4848e35', url='https://api.twitter.com/1.1/geo/id/68f3012fe4848e35.json', place_type='city', name='Cardiff', full_name='Cardiff, Wales', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[-3.278624, 51.447362], [-3.0809756, 51.447362], [-3.0809756, 51.5466412], [-3.278624, 51.5466412]]]), attributes={})",,"b'Cardiff, Wales'",b'S A I N T Y',b'mhmdikhmal96',0,0
1163900118753406976,2019-08-20 19:46:27,"b'@daniallzakaria @myjoe_ Kepada anti vaksin sekalian, korang bahlol dan bangang. Terima kasih'",,,,b'Malaysia',b'imyours',b'legitpsycho',0,0
1163896037301342208,2019-08-20 19:30:14,b'Kalau hampa buat 500 normal savings rugi weh..Saya nak ajak mari bukak ASB sapa nak jd bini aq x dak ASB gua reject anti-vaksin okay lagi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'Malaysia',b'Beato',b'baankatta',0,0
1163894568724492289,2019-08-20 19:24:23,b'@afrachman @epicfar_ @BENGALBENERAN Ditunggu vaksin diantara semua ini. Segera soft opening https://t.co/SaokHigrYy',,,,"b'Kota Surabaya, Jawa Timur'",b'Rafif Taufani',b'sedconversation',0,0
1163892106064097280,2019-08-20 19:14:36,b'Law order svu tadi citer psl wanita anti vaksin yg pengaruh parents lain tak buat vaksin utk anak. Sampai anak detective yg baru vaksin terkena tempias anak yg tak divaksin. Ehh dasar',,,,b'',b'you cute',b'myjuhaina',0,0
1163888061593219072,2019-08-20 18:58:32,b'@LisaAmartatara3 @permadiaktivis @TofaGarisLurus Bisa jadi dulu @permadiaktivis kekurangan vaksin palsu @LisaAmartatara3',,,,b'Indonesia',b'Kem',b'AbyMaula',0,0
1163880613171982336,2019-08-20 18:28:56,"b'Btw, laki lu ga pernah nanyain sama sekali atau basa basi masalah duit yg lu keluarin buat keperluan anak. Laki lu ngerasa cukup dengan dia bayar asuransi pendidikan ama imunisasi, itu uda lebih dr cukup. FAK!'",,,,b'',b'cleopatra',b'lifeissucks89',0,0
1163872091428409344,2019-08-20 17:55:04,b'Sama jgak dgn org yg anti vaksin. Ahhh that one ahhh. I really cannot brain. Why this kinda people existed???',,,,b'',b'haikal',b'xlifhaikxl_',0,0
1163870659782385664,2019-08-20 17:49:23,b'Jauhi Golongan Anti Vaksin',,,,b'Malaysia',b'Centrochelys sulcata',b'minochii_',0,0
1163868479771967488,2019-08-20 17:40:43,"b'"" Awak anti vaksin ke tak? "" \n\n"" Saya anti ketiak ushuk ashamm K "" https://t.co/t5iCr76DLU'",,,,b'',b'Sharid Suhaimi',b'shareeeeeed',0,3
1163864845017419776,2019-08-20 17:26:17,"b'Org lain tnya bopren psl vaksin or bumi rata/bulat.\n\nAku awal2 kenal haritu aku tnya psl aqidah hahaha. Nasib baik dia kata Allah takkanlah bertempat sbb takknlah Allah ada kt tndas tmpt yg kotor.\n\nMaka, benarlah, adanya Allah itu tidak bertempat dan tidak berarah \xf0\x9f\x98\x8a'",,,,b'Malaysia',b'Carry on',b'syhmnazlkrnn',0,1
1163864756215660544,2019-08-20 17:25:56,b'@LisaAmartatara3 @LisaAmartatara3 masih jual vaksin palsu apa tidak.kalau masih saya mau order?',,,,b'johor malaysia',b'uminya abi',b'UmiAbinya',0,0
1163862356566241281,2019-08-20 17:16:23,b'@detikcom Wah bisa djadiin vaksin kebal HIV ni\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',,,,b'',b'Landslider',b'Landslider3',0,0
1163858806704525314,2019-08-20 17:02:17,b'@RPAutoBase Itu tangannya bekas imunisasi?',,,,b'TERSERAHANGYUL',b'\xe2\x86\x9cHangyul Khan #FLA\xcf\x9fH',b'X1_7Hangyul',0,0
1163855844527620096,2019-08-20 16:50:31,b'@LisaAmartatara3 @mercury_2020 lanjut sj bisnis vaksin palsunya...fulus ngalir terus itu...mslh dosa mah nga usah pikirin lah wong koncinya tinggal nebus ke neno...',,,,b'Indonesia',b'RIP Penegakan Hukum !',b'Ambbaroba',0,0
1163855749493039110,2019-08-20 16:50:08,b'@EsjayBhaSaya @aishahyasmen_ @battt_r ni contoh vaksin ngn tak vaksin wei.. Tetiba terlalu kat tl aku.  Hahahahahha',,,,b'',"b""KIING's\xf0\x9f\x8c\xbb""",b'ShidaaRusli',0,0
1163854129170567168,2019-08-20 16:43:42,b'i taknak vaksin anak https://t.co/c2YqAEPe7c',,,,b'',b'\xe1\x92\x8d\xe1\x97\xa9K',b'rzqkml__',0,0
1163852021121732609,2019-08-20 16:35:19,"b'@UllbimaNtb Alhamdulillaah..semoga tdk berlanjut, dan yg penting masyarakat disana hrs diberi pemahaman pentingnya anjing di beri vaksin scr berkala..'",,,,b'',b'\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94',b'nenggusti',0,0
1163851961915138048,2019-08-20 16:35:05,b'Kes vaksin tak habis2 lagi erm. Tolonglah kesian kat budak yg dah vaksin bila bergaul dgn budak yg x vaksin.',,,,"b'New York, USA'",b'Killer Queen .',b'p0ohteletubbies',0,0
1163851464864751616,2019-08-20 16:33:07,b'@magunash Imunisasi sekalian dah',,,,b'',b'\xe1\xb6\x9c\xe1\xb6\x9c\xe1\xb5\x97 Jimmy\xcb\xa2\xe1\xb5\x89\xe1\xb5\x83\xe1\xb5\x8d',b'prkjiminrl',0,0
1163849407340482562,2019-08-20 16:24:56,"b""Haa instead of bash kan, cuba tanya dia vaksin tu apa? Apa yang ada dalam vaksin? Apa kebaikan vaksin? Apa 'keburukan' vaksin dari segi kesihatan? \n\nKalau semua tu pun tak boleh jawab betul, cakap dekat dia, jadi bodoh takpe tapi kalau dah tau bodoh, jangan sombong\n\n*sips tea https://t.co/QiTdbmInCF""",,,,b'',b'Ainil.',b'leliberosis',0,0
1163849289069543424,2019-08-20 16:24:28,"b'Komunitas Peduli Kucing Padang (PKP) mendukung program bebas rabies yang dicanangkan pemerintah sejak lama. Komunitas ini melakukan sosialisasi kepada masyarakat yang memiliki hewan peliharaan seperti kucing, salah satunya dengan memberi vaksin rabies.\nhttps://t.co/xxq1BWAQp9'",,,,"b'Kota Padang, Sumatera Barat'",b'Diskominfo Padang',b'kominfopadang',0,2
1163847546814361600,2019-08-20 16:17:33,b'Bab vaksin tak vaksin cuma muncul bila ko dah ada anak ya. Org bujang jarang kisah. Ramai je yg believer jd anti bila ada anak. Percayalahhh\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e',,,,b'kuala lumpur',b'Ruzila Yahaya',b'IlaYahaya',0,0
1163847453017137152,2019-08-20 16:17:10,"b'@Jamalianuri No.3 iya bgt!!! \xf0\x9f\x98\x82 Ya tolong kyknya akun toped gw dihack si kochenk buat beli snack deh...\xf0\x9f\x98\xb9 Blm lagi vaksin, makanan, pasir...'",,,,b'',b'Shita Azalia',b'shiazalia',0,0
1163847400101781504,2019-08-20 16:16:58,b'Saya anti vaksin dan bumi itu flat.',,,,b'',b'Chtholly',b'nraamiraa',0,0
1163846794347868161,2019-08-20 16:14:33,b'pengen beli cosrx blackhead powerliquid tapi...... imunisasi ddek dan pempers dia lebih penting :))) xixixi',,,,b'',b'tasha\xf0\x9f\x8d\x91',b'dora_daexplore',0,0
1163845237363490818,2019-08-20 16:08:22,b'Katanya mereka kaya ibu ibu abis anterin anakanya imunisasi... celetukan suka gila emang wkwkw tp dipikir pikir iya juga ya\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',,,,b'',b'Reiny Laukitasari',b'Reinylktsr',0,0
1163843133953773568,2019-08-20 16:00:00,"b'#hati Dalam kebanyakan kes AGE di Malaysia, ia berlaku disebabkan jangkitan rotavirus atau bakteria Salmonella di sekeliling kita. https://t.co/NGdj10WqCQ'",,,,b'Malaysia',b'Harian Metro',b'hmetromy',2,21
1163841335423426560,2019-08-20 15:52:52,b'@yenachei Ih gamau ya. Aku vaksin nih kamu ya\xf0\x9f\x98\xa0 eonnu unggas',,,,b'\xf0\x9d\x92\x83\xf0\x9d\x92\x86\xf0\x9d\x92\x82\xf0\x9d\x92\x95\xf0\x9d\x92\x94 \xf0\x9d\x92\x87\xf0\x9d\x92\x90\xf0\x9d\x92\x93 \xf0\x9d\x92\x98\xf0\x9d\x92\x8a\xf0\x9d\x92\x9b\xf0\x9d\x92\x90\xf0\x9d\x92\x8f\xf0\x9d\x92\x86',b'Yudding #Vampire `',b'yujindomilk',0,0
1163839470933704704,2019-08-20 15:45:27,"b'@EsjayBhaSaya @fatingggg_ bagi saya kalau golongan yg sejenis otak tepu tanak bukak minda plus ego sbb berpendapat hanya diorg je yg betul, biarkan je. Tugas kita kongsi kebaikan vaksin dah settle. Kalau diorg masih bodoh sombong biarkan aje \xf0\x9f\x98\x8f #taksukaorgbodohsombong'",,,,b'Malaysia',b'Cikgu Fareiza',b'teacherfareiza',0,0
1163836728995536896,2019-08-20 15:34:33,b'@rulakkuma @animalfess Iya ini vaksin lanjutan sih kasian udh jadi agak kurus:(',,,,b'',b'ehsan',b'konctea',0,0
1163836309816762368,2019-08-20 15:32:53,b'@konctea @animalfess Gapapa. Asal dalam keadaan sehat semua ya pas mau vaksin',,,,b'my nct FA @kittyongg',b'ruru \xf0\x9f\x8c\x9d',b'rulakkuma',0,0
1163835570772049920,2019-08-20 15:29:57,b'taknak vaksin tapi amik insurans. PFT https://t.co/ggTw7jaPNL',,,,"b'Johor Bahru, Johor'",b'hanb(ae)\xf0\x9f\x92\x9e',b'aleeeeen_',0,1
1163835502664925189,2019-08-20 15:29:41,"b'Kalau nak pilih pasangan, kena tanya dulu dua soalan penting,\n\n1) Awak anti vaksin atau tidak?\n2) Bumi ni sfera atau rata?\n\nKesian anak nanti kalau dapat ayah/mak yang bodo. \xf0\x9f\x99\x83'",,,,b'',b'Asyraafmanan',b'Asyraafmanan1',0,0
1163834957254389761,2019-08-20 15:27:31,b'@mawarashid dengan @rafyaakob pon belajar juga pasal vaksin anak dorang \xf0\x9f\x98\x83 #MeleTOP https://t.co/SI37pYV52t',,,,"b'Selasa, 9.00 malam (104,123)'",b'MeleTOP',b'MyMeleTOP',0,1
1163833230295875585,2019-08-20 15:20:39,b'Anf! Guys..kan aku punya 5 kucing nah mau vaksin tapi mau bertahap gitu 2 dulu soalnya uangnya belum cukup dulu rutin tapi skrg lg belum ada uang. Boleh gak? Atau harus barengan?',,,,b'Report/PP/CP \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',b'ANF!',b'animalfess',0,1
1163832979103162368,2019-08-20 15:19:39,b'Zaman sekarang ni banyak betul dugaan nak kena cari yang baik akhlak nya dan paling penting bukan anti-vaksin...dulu risau takde kisah silam sekarang dah kena risau tak vaksin pula \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',,,,b'Malaysia',b'Bezzy',b'harisbaharis',2,1
1163832368492208128,2019-08-20 15:17:14,b'pengen tersinggung eh tapi mikrobiologi kan terapan???? gaada di indo??? dibutuhin banget???? kapan lagi bisa ngotak atik virus dijadiin vaksin??? maenin bakteri buat nyari minyak???? https://t.co/X0FpNNtntP',,,,b'dimana mana hatiqu senank',b'jessica\xf0\x9f\x91\x91',b'chosameeey',0,0
1163831183337086976,2019-08-20 15:12:31,b'Pak ndud udh sampe langsung bobo.\nBentar lg  imunisasi yak pak ndud',,,,b'Jakarta',b'Aero skien',b'Najieb10112',0,0
1163831074092306432,2019-08-20 15:12:05,"b'@ivanamar_ aduhh taknak lah, aku anti vaksin \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc'",,,,b'se\xc3\xb1orita wawa',b'\xe5\xb0\x8f',b'aymand__',0,0
1163831009810341889,2019-08-20 15:11:50,b'@Nanasyalalalala Semasa aku bayi selalu diberi asi. Makanan bergizi dan imunisasi\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc',,,,b'',b'orang sukses\xf0\x9f\x87\xae\xf0\x9f\x87\xa9',b'adalahwafaa',0,0
1163829911435354113,2019-08-20 15:07:28,b'@ssyhira17 Punca otak dia tak berfungsi dengan betul sebab dia tak kena vaksin ke ? \xf0\x9f\x98\x94\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb',,,,b'hati Zul',b'raja qistina',b'rajaqistina3',0,1
1163829701124579328,2019-08-20 15:06:38,b'@ENASEUNGHUN99 Lu kalo vaksin haru ls 3x dosis normal biar mempan hun wks',,,,b'21+++',b'LAY ZHANG',b'ENAZYX91',0,0
1163829452440129536,2019-08-20 15:05:39,"b'Habis suntik vaksin, terus tangan gue bengkak dan sakit :(, terus heboh ngekompres tangan pakek handuk hangat. Kalau kata orang kantor gue \xe2\x80\x9ckek anak bayi lu, bahkan bayi aja kagak berisik habis imunisasi/vaksin\xe2\x80\x9d\xf0\x9f\xa4\xaa'",,,,b'Jakarta Capital Region',b'Dila',b'rahmadila1001',0,0
1163827706485567495,2019-08-20 14:58:42,b'@LisaAmartatara3 @permadiaktivis @TofaGarisLurus Loe kebanyakan nelen vaksin palsu siy',,,,"b'Kota Yogyakarta, Yogyakarta'",b'Now itzdatime',b'itzdatime',0,0
1163827345687400448,2019-08-20 14:57:16,"b'end up, ayh diorg la jd vaksin utk tukar balik zombi2 tu jd mnusia. hehe'",,,,"b'Kota Bharu, Kelantan'",b'Syazlindaaaaaa',b'Lindazyxzjs',0,0
1163827280168095744,2019-08-20 14:57:01,"b'Niat udah dari lubuk hati paling dalam buat belajar persiapan OSCE PKKT, eh ternyata yutub lebih menarik daripada buku anatomi fisiologi, imunisasi, dan jajaran kaumnya \nDasar aku'",,,,"b'yogyakarta, indonesia'",b'ini',b'Iin_Komariyah12',0,0
1163826537134620675,2019-08-20 14:54:03,b'@farahainjefry hahaha.. dia anti vaksin blah je.. kalau sayang tk lari punye.  melainkan bodo dia dah kematu.. simple AF..',,,,b'malaysia',b'ajix okun',b'ajix_okun',0,0
1163826211698561025,2019-08-20 14:52:46,"b'@aidiww Vaksin ge acan, lgian umur si nana mah blm kali ya. kucing birahi umur brpa mulainya?'",,,,b'Kai-Baejin-Taeyeon-Eunsang',b'\xec\x9d\xb8\xeb\x8b\xa4',b'biaskubanyaknih',0,0
1163824821282566144,2019-08-20 14:47:14,"b'Selain itu, komunitas ini juga memberi vaksin rabies, mengobati, serta menampung sementara kucing jalanan yang menjadi korban kekerasan manusia atau kecelakaan.\n#PemkoPadang\n#VisitPadang\n#DiskominfoPadang\n#catlovers \n#publichealth'",,,,"b'Kota Padang, Sumatera Barat'",b'Diskominfo Padang',b'kominfopadang',0,1
1163823432007446528,2019-08-20 14:41:43,b'@natasyaanike @pewdiepie Kalo kuratif gni vaksin masih bs kak ?',,,,"b'Bangkalan,Madura'",b'\xf0\x9d\x99\xb1\xf0\x9d\x9a\x9e\xf0\x9d\x9a\x8d\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x94 \xf0\x9d\x9a\x81\xf0\x9d\x9a\x82\xf0\x9d\x99\xb6\xf0\x9d\x99\xbc',b'Lukitee',0,0
1163823412696891392,2019-08-20 14:41:39,"b'I sokong vaksin. My expectations - nak taknak you kena kerja jugak. bukan untuk i tapi untuk anak2 kita if something bad happens to me or i die, u boleh backup anak-anak kita. Anak 5 orang cukup. Lebih takpe kurang pun takpe. Anything? https://t.co/SbZvrbSTXB'",,,,b'Malaysia',b'Muhammad Asyraf',b'twt_mabaw',2,5
1163820006758477825,2019-08-20 14:28:06,b'Bio Farma kerjasama distribusi vaksin dengan Nigeria dan Tanzania https://t.co/f1Ww2paega',,,,"b'Jakarta, Indonesia'",b'ANTARANEWS.COM',b'antaranews',0,2
1163818551024611329,2019-08-20 14:22:19,b'@Ladypjy1234 Kita semua wajib imunisasi kak',,,,b'nsfw / D\xc3\x88SIROUS',b'\xc8\xa1 zenny \xe2\x9c\xa8',b'nxtellc',0,0
1163814710464004103,2019-08-20 14:07:04,"b'Unless it\xe2\x80\x99s something that affects others. Sebagai contoh, vaksin. Isu macam ni boleh didebatkan utk bagi kesedaran pada ibu bapa dan masyarakat.'",,,,b'Kuantan - KL - Mcr - Edin',b'Faz',b'fazsayang',0,0
1163814510014033922,2019-08-20 14:06:16,b'@rekasina Jan lupa vaksin sebelum jalan jalan disana \xf0\x9f\x98\x80',,,,b'',b'Nanadaime',b'Nha_RetyaNha',0,0
1163813178003742722,2019-08-20 14:00:58,b'Anak sape tak vaksin jangan kawan dengan anak aku https://t.co/z64llnUdJF',,,,b'perak d.r',b'fadzlina',b'fadzlinazinon',0,0
1163812423062581252,2019-08-20 13:57:58,b'Tak tanya pun daddy raysaa dulu sblm kawen dia nak vaksin anak ke tak \xf0\x9f\x98\x82\n\nAlhamdulillah suami sis geng yg tak missed any appointments anak. Dia approved semua vaksin wajib &amp; optional untuk anak tanpa banyak soal \xf0\x9f\x92\x95',,,,b'',b'Nursuaidah Ramlan',b'nrsdhrmln_',0,0
1163809639307177984,2019-08-20 13:46:55,"b'@sssttephanie_ Imunisasi jan lupa lo,, 6 bulan sekali'",,,,"b'Central Borneo, Indonesia'",b'stefffffffffffffffffffff',b'steffff999',0,0
1163807685050945536,2019-08-20 13:39:09,"b'Td pagi tukeran jadwal malah lupa trnyata jdwl imunisasi, niat gabut malah sibuk\n\nMau kluar potong rambut, pake acara kepleset di kosan.\n\nPulang potong rambut lupa ga bawa kunci ga bisa buka pager, temen2 iship kluar smua, koas pada serempak jaga smua.\n\n\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",,,,"b'Cibubur, East Jakarta'",b'Ignatius Abimanyu Putra',b'ign_abimanyu',0,0
1163806362498809858,2019-08-20 13:33:53,"b'Member punya member mengandung terus aku tanya ""kau anti vaksin ke? Kalau kau tak vaksin anak kau, kau berambus keluar dari puchong ni!"" Sjsjsjsjss aku kena maki lepastu \xf0\x9f\xa4\xa3'",,,,b'darul tol',b's\xe1\xb4\x89u\xc9\x90H',b'haaaanishak',1,3
1163805341391323137,2019-08-20 13:29:50,b'tanya amri nti nak kawin anak vaksin ke tak. dia bantai igt aku cakap pasal BAKSO. VAKSIN DENGAN BAKSO TU LAIN HG TAU DAK \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',,,,b'',b'haziqah\xf0\x9f\xa6\x84',b'sthzqh__',0,0
1163805200429150209,2019-08-20 13:29:16,b'Kan sumber tak bisa di vaksin EHEHHE https://t.co/mTuESXCl9L',,,,b'dnyl club',b'naeunie',b'Bellecrs',0,0
1163804629345288192,2019-08-20 13:27:00,b'Tanganku njarem habis vaksin :(',,,,b'\xf0\x9f\x93\x8dSub',b'vina',b'vinazaviranizar',0,0
1163804369617182720,2019-08-20 13:25:58,b'Menghitung biaya vaksin dan steril 5 kucing betina dan 1 kucing jantan di rumah saja sudah puyeng\n\nBagaimana nanti kalau punya hooman larva',,,,b'Jakarta',b'Adrian.xlsm',b'adrpradana',1,0
1163803746377191424,2019-08-20 13:23:30,b'Adek habis imunisasi = kudu makan yg banyak biar Asi nya deres',,,,b'Planet Mars geser dikit.',b'Fadria',b'fadriaa',0,0
1163802944174583815,2019-08-20 13:20:18,"b'Ya Allah, Tuhan nan kayo.\nWali murit yang apa-apa tunggu nanti itu tolong ditegur plis. Ingetin vaksin sama nyari guru les Mandarin.\nMakasihhhh...'",,,,b'',b'Kue Talam',b'cold_sherry',0,0
1163802807217999879,2019-08-20 13:19:46,b'@betchagurl vaksin nya juga ya',,,,b'Rutan Kelas 1 Cipinang',b'lea',b'sanctuaryou',0,0
1163802513369423874,2019-08-20 13:18:36,b'Yang tentang vaksin ni kalau ada logical or rational explanation for their opposition tak apa. Semua orang berhak\xe2\x80\xa6 \xe2\x80\x94 Ohh okay... https://t.co/JUiJi7ECuy',,,,b'',b'Mun\xc3\xa9.',b'schxnht',0,2
1163801350750081029,2019-08-20 13:13:59,"b'anti vaksin melayu ni wujud rupanya, ingatkan mitos'",,,,"b'Makassar, Indonesia'",b'Ramadan Permana',b'RamadanPermana3',0,0
1163797861722513409,2019-08-20 13:00:07,"b'BIAS (Bulan Imunisasi Anak di Sekolah) Campak\nDi SDN Beriwit 3 Puruk Cahu, Murung Raya #MeaslesVaccination #AtElementarySchool #PrimaryHealthCare #MDsLife #PurukCahuMurungRaya #CentralBorneo #Indonesia\n\n@KemenkesRI @WHO\nWith vaccines, we are protected together! #VaccinesWork \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd https://t.co/JkHoCUEF7b'",,,,b'Somewhere',b'Fernika Mawung',b'FernikaMaw',0,0
1163797778947985411,2019-08-20 12:59:47,b'@Mochi_is_Tetet Imunisasi',,,,b'what are u looking for?',b'\xe2\x99\x94',b'groompycat',0,2
1163796430097543168,2019-08-20 12:54:25,b'Entah ada vaksin ke tak dalam badan aku ni. Asyik demam je.',,,,b'Melaka',b'McWinnin',b'NURHAKlM',0,0
1163795937367486465,2019-08-20 12:52:28,b'@steffff999 Aamiin mas. Besok mo vaksin',,,,b'',b'saya',b'sssttephanie_',0,1
1163795351007944704,2019-08-20 12:50:08,"b""@animalfess Nonu juga begini... Habis makan kecoa terus kena distemper lalu meninggal :'( makanya sekarang aku overprotective sama bro n ucil... Gak aku biarin main kecoa, udah vaksin sama sering2 nyemprot tempat makan, tempat main sama ruangan sekitar sama disinfektan""",,,,b'INDONESIA',"b""Andina \xec\x95\xa4\xeb\x94\x94\xeb\x82\x98 [Boys Republic's Protector]""",b'sungjunsnoona',0,0
1163793201557192704,2019-08-20 12:41:36,"b'@TirtoID Suntik vaksin saja mreka, nasa!'",,,,"b'Aceh Milan, Indonesia'",b'1k',b'TM1k_',0,0
1163792210707435521,2019-08-20 12:37:39,"b'Untung gua kecil di imunisasi, jadi daya tahan tubuh gua kuat, iya kuat menahan semua harapan ke dia:('",,,,"b'Bekasi, Jawa Barat'",b'Ajron!',b'rondhima',0,2
1163791906695856128,2019-08-20 12:36:27,b'Law and order s16 ep19 pasal anti vaksin. Berderet berjangkit cikenpox.  Tengok tak?',,,,"b'Johore, Malaysia'",b'C8H11NO3',b'emgegai',0,0
1163790872326000640,2019-08-20 12:32:20,b'Eh yg engkorang buat cucuk cucuk bg beso T**** dan B***** tu tak takut ke? Gila lah. Entah apa menda tah tu cantik punya pasal. Tp vaksin tolak pulak. Alahai bodoh tak boleh nak handle dah nie.',,,,b'',b'\xf0\x9f\x8c\xbb\xe3\x83\x84Kim Geain\xe3\x83\x84\xf0\x9f\x8c\xbb',b'KimgEaaiEn',0,1
1163789910253293569,2019-08-20 12:28:31,"b'@syauqx Alhamdulillah, wak along kata yg mana doktor suruh vaksin, semua vaksin\xf0\x9f\x98\x8c'",,,,b'',b'\xf0\x9f\x93\x8e',b'bintiMSN',0,0
1163789411873505281,2019-08-20 12:26:32,"b""dr. Sp. A : 'kenapa perlu vaksin campak?'\nKoas: *hening*\nKoas A: 'Supaya tidak terkena campak dok'\ndr. Sp. A: 'Bukan. Supaya tidak dicampakkan.'\n\nOkee dokkkk""",,,,b'',b':)',b'namumo_',0,0
1163789136764887040,2019-08-20 12:25:27,"b'Tadi pagi twinnie imunisasi. Pertama kali nemenin imunisasi biasanya sama oma nya. \n\nNgeliat mereka nangis di tusuk jarum suntik, sambil gue hrs pegangin biar gak gerak sedih ceu. Aku baper'",,,,b'Kota Bekasi ',b'Tifani Anggie',b'gietanggie',0,0
1163788757281189889,2019-08-20 12:23:56,"b'Orang yang anti-vaksin, zaman sekolah dulu camne ya? Azabnya kalau teringat zaman sekolah dulu. Menangis berjemaah kalau nampak nurse ready dengan syringe and needle. Sekarang, aku pula yang deal dgn syringe and needle. \xe2\x98\xba\xef\xb8\x8f https://t.co/ApcelshbXL'",,,,b'Malaysia',b'Nurulism',b'nurul_waheeda',0,0
