id,created_at,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count
1164888711915376640,2019-08-23 13:14:46,"b'Kadang pengen si kaya cwek2 pada umumnya yang setiap bulan rutin perawatan atau beli skin care jadi punya muka glowing bening mulus kaya pantat bayik, lah kalo aku tiap punya uang lebih mending dipake vaksin atau iseng2 cek darah ke prodia \xf0\x9f\x98\xad\xf0\x9f\x98\x82'",,,,b'Jakarta Capital Region',b'taa~',b'nurithadianti',0,4
1164888297614667777,2019-08-23 13:13:07,"b'@rizkahasanah Dipikir tiket, toefl, cek kesehatan, vaksin dsb murah? \xf0\x9f\x98\x82 kalo murah taun lalu sy uda berangkat ke oita buk'",,,,b'',b'ai r. trishna',b'memelancholics',0,0
1164887522603720707,2019-08-23 13:10:02,b'kucing ada 2\n\nberarti\n\nvaksin x2\nmakanan x2\ndaging x4\npasir x2\n\nastaga\n\nikhlas aku',,,,b'INDONESIA',b'Ilham Tri Rahman',b'thirdrahman',1,0
1164885795355807744,2019-08-23 13:03:10,b'@tempodotco Ini tergolong kejahatan kemanusiaan keji sama kek vaksin palsu',,,,b'Bandung',b'Ranjang Wanita',b'ranjangwanita',0,0
1164885009657823234,2019-08-23 13:00:03,b'VIDEO: Ratusan Orang di Ukraina Demo Tolak Vaksinasi Anak https://t.co/pHTc6BwErq',,,,b'',b'CNN Indonesia',b'CNNIndonesia',9,4
1164880780780158977,2019-08-23 12:43:15,"b'@selviariyanti_ Makanya sering"" vaksin'",,,,b'Westeros',b'Jon',b'Sn0000ww',0,0
1164880094445182977,2019-08-23 12:40:31,b'Rasa nak kongsi lah pasal vaksin ni.. \nhttps://t.co/2hq7l8cApa',,,,b'',b'\xd9\x86\xd9\x8a\xd8\xb1\xd8\xa7\xd9\x81\xd8\x9f',b'hiyo_yato',0,1
1164875880520269824,2019-08-23 12:23:46,b'[ WhatsApp to Azalea ]\n\n\xe2\x88\x9a Lagi rewel sakit\n\xe2\x88\x9a Habis imunisasi\n\xe2\x88\x9a Nanyain kamu terus...\n\xe2\x88\x9a Sent a photo https://t.co/0NaNPDzyaJ',,,,b'Indonesia',b'Arga Elvan.',b'irreygular',0,0
1164872103549472773,2019-08-23 12:08:46,b'Vaksin terakhir kok malah nyeri bgt ya\xf0\x9f\x98\xad',,,,b'',b'Yesi Pratama Aprilia',b'aprilia_yes',0,0
1164872062063693825,2019-08-23 12:08:36,"b'Pemandulan atau vaksin kucing. Kalau suruh pilih salah satu, bagi aku pemandulan lebih penting'",,,,b'BTHO',b'Nabilah',b'nabilahabdr',0,0
1164870963797942272,2019-08-23 12:04:14,b'Pasien RS Abdul Aziz Dinyatakan Negatif Difteri\n\n #difteri #imunisasi #rsudabdulaziz #singkawang https://t.co/pw2zEJCxBN https://t.co/wH50TSB0ZH',,,,b'',b'berkatnewstv',b'berkatnewstv',0,0
1164870687351140352,2019-08-23 12:03:08,b'@aulialarasati3 @atikapuspi Sekalian aja bikin vaksin anti mila \xf0\x9f\x99\x84',,,,b'Kota Madya Yogyakarta',b'bu guru les',b'milanoviaaa',0,0
1164868865051901953,2019-08-23 11:55:54,b'@meungjiw @mulgokizarych udh vaksin rabies belum?',,,,b'black ',b'geka',b'gttkgeek',0,0
1164867884452962304,2019-08-23 11:52:00,"b'@digeeembok @SherlyAnnavita kata orang2 sih dulu kecilnya gak d vaksin bg El, cuma gedenya karena di glongong pake kencing onta.\nDikawinin ama bg arya @Suara_Bawah cocok nih biar lempeng otaknya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x99\x8f'",,,,b'Di mana \xce\xb1jj\xce\xb1\xce\xb1\xcc\x87 BoleHh',b'Don_Harris',b'riska_setyawan',1,5
1164865462120808450,2019-08-23 11:42:22,"b'@hadyanluthfanp Err... Mungkin karena kalo di bidang kesehatan, efeknya tuh langsung keliatan (?)\nContoh: nggak mau vaksin bisa menyebabkan outbreak atau penyakit yg harusnya udh nggak ada jadi muncul lagi\n\nKalo percaya bumi datar entah efeknya apa sih \xf0\x9f\x98\x82'",,,,b'di balik layar',b'Hanifah Fajri',b'RitzOmnitrix',0,1
1164862564070649857,2019-08-23 11:30:52,b'Ni mesti time lahir tak inject vaksin. Hmmm https://t.co/z0cHYEJ86o',,,,b'',b'WAF\xe2\x99\xa1',b'CikWajie',0,0
1164861894210932736,2019-08-23 11:28:12,b'Memilih Film Baik Untuk Anak #imunisasi ID_AyahASI',,,,"b'Tanah Abang, DKI Jakarta'",b'aimma',b'kiutbebi',0,0
1164861417125638144,2019-08-23 11:26:18,"b'@barbarsangat Pas SD pernah enggak ikut imunisasi pas kelas 2. \nHabis upacara, lansung lari ke belakang, trus manjat pagar buat keluar sekolah habis itu nyari jalan arah2 perumahan biar hilang. \nSoalnya aku pas ngulang pas kelas 2, masak harus imunisasi lagi'",,,,b'',b'\xe3\x80\x8c\xf0\x9f\x8c\xbc\xe3\x80\x8d',b'ssssssrgrace49',1,0
1164858881446690816,2019-08-23 11:16:14,b'Adakah awak anti vaksin \xe2\x80\x94 Saya anti awak \xf0\x9f\xa5\xb0 https://t.co/d4GsE8snxB',,,,"b'Alor Star, Kedah'",b'tahrose',b'fatahsofi',0,1
1164857996691660800,2019-08-23 11:12:43,"b'Kenapa sih kita harus imunisasi campak dan rubella?\n\nKarena; kalo dicampakkin, ada yang ngebela.\n\nHAHA.\nSA AE LU BGSD.'",,,,"b'Jakarta Selatan, DKI Jakarta'",b'K',b'librocubicular_',0,0
1164857235102556160,2019-08-23 11:09:41,"b'Ini Upaya Pemerintah Aceh untuk Atasi Stunting\n\n\xe2\x80\x9cKita juga melakukan berbagai upaya lain, di antaranya kita terus mencoba untuk meningkatkan cakupan imunisasi dasar dan lanjutan yang melibatkan sektor terkait termasuk tokoh agama,\xe2\x80\x9d'",,,,b'Banda Aceh',b'Humas Pemerintah Aceh',b'humasaceh',3,11
1164856444727902208,2019-08-23 11:06:33,b'Pada hal gw dah vaksin lengkap loh hhahahhahha https://t.co/WSQ4MAaotZ',,,,"b'Bekasi Barat, Indonesia'",b'calon istri mu',b'netriyeni85',0,0
1164853845983240193,2019-08-23 10:56:13,"b'Beberapa minggu terakhir, kedatangan pasien dari pelayaran, yang institusi-nya bermitra sama tempat kerjaku dalam rangka vaksinasi prajabatan. Masalahnya adalah, pening palaku ini. Yang dateng uwu uwu astapirullo yak \xf0\x9f\x98\xad'",,,,"b'Jakarta Pusat, DKI Jakarta'",b'Aldrian',b'marriedfather1',0,5
1164850517152956416,2019-08-23 10:42:59,b'Filipina cabut registrasi vaksin produksi perusahaan Prancis\nhttps://t.co/Wabo8XQokL',,,,"b'DKI Jakarta, Indonesia'",b'Anadolu Agency Indonesia',b'AnadoluAgencyID',0,0
1164849349261553664,2019-08-23 10:38:21,b'Yang dok backup pedophile ni mungkin golongan yang masa kecik tak kena vaksin',,,,b'Kelantanese',b'Ahmad',b'khairi__rahim',0,0
1164848800684367872,2019-08-23 10:36:10,"b'@digeeembok @ajisuryo2000 Oh ini yang namanya kata2 bukan menghina. ""Gak vaksin"" vaksin ""air comberan"". Sepertinya beda tuhan deh kita'",,,,b'mrahmatnuzuli25@gmail.com',b'Joel',b'rahmatnuzi',0,0
1164847430996598786,2019-08-23 10:30:44,b'Vaksin masih menuai pro dan kontra sampai sekarang #InfoKesehatan #FaktaKesehatan #Vaksinasi #Vaksin https://t.co/7Kdtcimsi6',,,,b'',b'IDN Times',b'idntimes',0,0
1164844587807985664,2019-08-23 10:19:26,b'@ENAMINKYUNG97 ABIS IMUNISASI SEHAT MAK TENANG AJA',,,,b' #ENAINAJA 4595\xf0\x9f\x8d\xac + 1\xf0\x9f\x8e\x9f',b'kino',b'ENAKKINO98',0,0
1164844060449751040,2019-08-23 10:17:20,b'@SherlyAnnavita KEBANYAKAN MINUM KENCING ONTA... \nAPA KECIL NYA DI VAKSIN PAKAI KENCING ONTA...',,,,"b'Lumajang, Indonesia'",b'#Neank3373',b'PKerend',0,0
1164843883177504768,2019-08-23 10:16:38,b'@digeeembok Vaksin nya Pakai KENCING ONTA',,,,"b'Lumajang, Indonesia'",b'#Neank3373',b'PKerend',0,1
1164841324731699206,2019-08-23 10:06:28,b'Halo genks makasi yah yg uda retweet reply.. yg mau DM aku yah. Oia aku lupa bilang ini baru bisa diambil setelah lepas susu yah dan harus komit seumur hidup dan wajib vaksin.',,,,"b'Bekasi,Indonesia'",b'Nina Siregar',b'ninasiregar20',0,0
1164840552442912768,2019-08-23 10:03:24,b'@elalestarie Gagal Vaksin apa Proses evolusi yang blm tuntas ya? \xf0\x9f\xa4\x94',,,,"b'Kairo. Egypt. Now, Kudus Jogja'",b'Ahmad Sabrang Asmoro',b'MasAdhek',0,0
1164840084929052672,2019-08-23 10:01:32,b'@datulramos I think vet kerajaan ada ba. Tpi ubat dia mmg tidakla murah mcm hosp kerajan. I mean vaksin dia RM30 ja. Tpi kli sakit sa xtau. Ehhehehehe',,"Place(_api=<tweepy.api.API object at 0x000001CDBF542A20>, id='383f0f2f7c3189d9', url='https://api.twitter.com/1.1/geo/id/383f0f2f7c3189d9.json', place_type='city', name='Ranau', full_name='Ranau, Sabah', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBF542A20>, type='Polygon', coordinates=[[[116.4391467, 5.481173], [117.00841, 5.481173], [117.00841, 6.257382], [116.4391467, 6.257382]]]), attributes={})",,b'Malaysia',b'Lorenzo Jenise',b'OPIQAU',0,0
1164838992509988864,2019-08-23 09:57:12,b'efek vaksin bwaank :(',,,,b'BDG-YK',b'Jas\xe2\x80\xa2mine',b'kasulicious',0,0
1164838464308666368,2019-08-23 09:55:06,b'@pja_chan Atok geng antivaxx ni. Haha. Selalu baca dia selar pasal vaksin.',,"Place(_api=<tweepy.api.API object at 0x000001CDBF542A20>, id='59e757bb93090b8c', url='https://api.twitter.com/1.1/geo/id/59e757bb93090b8c.json', place_type='city', name='Plentong', full_name='Plentong, Johor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBF542A20>, type='Polygon', coordinates=[[[103.7014313, 1.4264073], [103.9747568, 1.4264073], [103.9747568, 1.6244], [103.7014313, 1.6244]]]), attributes={})",,b'',b'Adda\xe2\x9d\xa4\xef\xb8\x8f',b'addamohamad',1,1
1164838055959678976,2019-08-23 09:53:28,b'Ko punya mahal aku rasa murah lagi ambik vaksin \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f aishhhh.. consider pegi cucuk je lah next time.. \xf0\x9f\x98\x86\xf0\x9f\x98\x86 https://t.co/QER30KM6BR',,,,b'',b'JasJamal',b'jasjamal',0,0
1164835868269408256,2019-08-23 09:44:47,"b'When you mikirin vaksin mahal, tapi anaknya insecure mau nya semua well prepared~'",,,,"b""Mommy's Heart""",b'\xe2\x99\x9a J O J O',b'ddianast',0,0
1164835823700676612,2019-08-23 09:44:36,"b'Vaksin rabies dulu iy dek, biar gilanya gak tertular..\n\n#rabies'",,,,b'Indonesia',b'TUTA',b'TUTA_1997',0,2
1164835701961003008,2019-08-23 09:44:07,b'@digeeembok vaksin pake kencing onta om',,,,b'Indonesia',b'Gavin_H.P',b'Gavin_H_Prayata',0,0
1164834298089750529,2019-08-23 09:38:32,b'Pertemuan Lintas Sektoral : Pentingnya Imunisasi Bagi Anak https://t.co/aMX8789xcX https://t.co/6ClFlLnnVt',,,,b'Indonesia',b'Sinar Terkini',b'SinarTerkini',0,0
1164833948486160387,2019-08-23 09:37:09,"b'\xe2\x80\x9cKita melakukan berbagai upaya, di antaranya kita terus mencoba untuk meningkatkan cakupan imunisasi dasar dan lanjutan yang melibatkan sektor terkait termasuk tokoh agama,\xe2\x80\x9d kata Dyah dalam Stategic Moment of Reflection yang diselenggarakan oleh UNICEF Indonesia.\n#anak https://t.co/dq4aEjFM4e'",,,,b'',b'kolomberita',b'kolomberitacom',0,0
1164833879850532864,2019-08-23 09:36:53,b'So kalau anti-vaksin beranak lepastu anak dia kuning...\n\ndia bagi anak dia makan herba ke dia bawa anak dia gi hospital....?',,,,b'',b'LS',b'leenashaari',1,0
1164826571649110016,2019-08-23 09:07:50,b'(di Jakarta) Jual Golden Jantan Rumahan Pintar Stambum Vaksin Lengkap https://t.co/S5NaQ1V7QO',,,,b'Indonesia',b'AnjingDijual',b'anjingdijual',0,0
1164825423584215040,2019-08-23 09:03:17,"b'bawa ke dinas peternakan, serius. Vakin dan obat di sana gratis. Kucing aku waktu itu vaksin dan pengobatan gratis tis tis :) semoga membantu yaa #kochengoren'",,,,b'Indonesia',b'serena tara2',b'serenatara22',0,0
1164824888462303232,2019-08-23 09:01:09,b'Jangan lupa tuk memberi vaksin pada anjing anda . Vaksin ini fungsinya untuk memberi kekebalan tubuh pada anjing',,,,b'Indonesia',b'\xe2\x96\xb2\xe2\x80\xa2N\xe2\x80\xa2M\xe2\x80\xa2L\xe2\x80\xa2B\xe2\x80\xa2\xe2\x96\xb2\xe2\x80\xa2L\xe2\x80\xa2I',b'ANMLbali',0,0
1164822304565518337,2019-08-23 08:50:53,b'@SherlyAnnavita Gubernur terbaik ndas https://t.co/q2FWdwKJy8 anak wkt kecilnya ga di vaksin kali ya',,,,b'Alaska',b'Undertaker',b'nyihhenak',0,0
1164821907792748549,2019-08-23 08:49:18,"b'@EgiMhmmdF @FreeAdopt @catrescuedotid Iya semoga ada adopter yg mau merawat, tapi sebelumnya di vaksin&amp;steril dlu mas. Kasihan kalau ga di vaksin&amp;steril'",,,,b'',b'awl',b'Aulitaaul',0,1
1164817408164368388,2019-08-23 08:31:26,"b""@alianzra Few boys in this thread are stupid esfak. Backup sape yg taktau pasal vaksin, like we are living on 80's yg takde internet access kat hujung jari. Tengok porn tau pulak cari sources \xf0\x9f\x99\x84\n\nLucky u sis, bleh scan mana yg boleh buat laki \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd""",,,,b'Kuala Lumpur City',b'Hadi Nor',b'hadi_nor',1,5
1164816573703442432,2019-08-23 08:28:07,b'Habis vaksin jangan sampe ketepok bagian yang habis di vaksin...sekalinya ketepok hmmm \xf0\x9f\xa5\xb4',,,,b'porwokerto',b'yulinda',b'yulinda1907',0,0
1164815984529555459,2019-08-23 08:25:46,b'@ksoyaaa_ Astagaaa kamu belom di vaksin deh kayanya ._. ikut mommy sini!!',,,,b'kinda busy #\xf0\x9f\x8c\x83 *on ts momo',b'Rachel. \xe2\x86\x9c(sh)',b'naeunnih_',0,0
1164815907480170499,2019-08-23 08:25:28,b'gue berasa nemenin adek imunisasi\n https://t.co/dyDCIyqNFi',,,,b'171114 181106 190623 190724',b'\xe3\x85\x88\xe3\x84\xb9\xe3\x84\xb9\xe3\x85\x85\xe3\x85\x85\xf0\x9f\xa6\x8b',b'furisouru',1,2
1164811711188090880,2019-08-23 08:08:47,b'WASPADA! Kwaci berhadiah imunisasi. https://t.co/txS93NSoKP',,,,b'/root',b'Halo Puskesmas',b'iqbaralhakim',0,0
1164805403722387458,2019-08-23 07:43:43,"b'@_aisyaisa Member aku 24 jam pakai jubah dengan serban atas kepala. Tapi dia tetap menentang anti-vaksin ni. Dia kata bodoh, sebab meletakkan nyawa anak dalam bahaya. So anda juga jangan jadi bodoh dengan memukul rata'",,,,"b'Kelang, Selangor'",b'Dodi',b'Dodddi96',0,0
1164804567332077568,2019-08-23 07:40:24,"b'Daku senang kucing-kucingku sehat, tidak rewel pasca vaksin. Tapi ku sedih kaki tangan sering perih perih karna dicakarin Calpico :"") padahal Calpico sangat menggemaskan &amp; manut kl digendong, tapi mengapa dia paling hobi mencakarku :"")\n\n#curhatlagi #curhatterus #biarin'",,,,b'',b'G. Karuni Esa',b'gnadhea',0,0
1164804167220678656,2019-08-23 07:38:49,b'Kodim Sragen Pertemuan Lintas Sektoral Pentingnya Imunisasi Bagi\xc2\xa0Anak https://t.co/R5E7xdw1ic https://t.co/MDIfu1RZv4',,,,"b'DKI Jakarta, Indonesia'",b'WARTALIKA NEWS',b'warta_lika',0,0
1164802318195294208,2019-08-23 07:31:28,b'@ssyhira17 @raihahsyazlyn Mesti dia bangga bila kata dia tak pernah kena vaksin.',,,,"b'Kedah, Malaysia'","b""Abu Bakar's Alkaff""",b'sabsmalkaff',0,0
1164798389067767809,2019-08-23 07:15:51,"b'Kalau patah hati\nCewek itu nangis dulu lalu sok tegar\nCowok itu sok tega dulu baru galau.\n.\nKalao nangisnya bareng itu bukan patah hati,\nItu namanya Bayi mau dikasih Vaksin'",,"Place(_api=<tweepy.api.API object at 0x000001CDBF542A20>, id='2b8a188e15cd8d6a', url='https://api.twitter.com/1.1/geo/id/2b8a188e15cd8d6a.json', place_type='city', name='Klari', full_name='Klari, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBF542A20>, type='Polygon', coordinates=[[[107.320703, -6.434853], [107.4337033, -6.434853], [107.4337033, -6.270069], [107.320703, -6.270069]]]), attributes={})",,b'Bogor',b'awank bakung',b'awankbhackoeng',0,0
1164797512265293829,2019-08-23 07:12:22,b'@digeeembok Sherly nih dampak dari vaksin nya @LisaAmartatara3 .',,,,"b'Dammam, Kingdom of Saudi Arabi'",b'Kita Semua Cinta Papua.',b'MudasirRomini',1,4
1164796540390498310,2019-08-23 07:08:30,"b'@alianzra Baru haritu explain pasal isu anti vaksin dkt sorang ni. Bila tanya selalu baca pasal apa je? Pasal sukan \xf0\x9f\x98\x92 nak suruh rajin tahu isu semasa kat socmed nnti kang asyik keje main fb, twitter la pulak. Biar la aku sorang je main socmed \xf0\x9f\x98\x82'",,,,b'',"b""NR'QLH""",b'AqilahWots',0,0
1164795231797039106,2019-08-23 07:03:18,b'@digeeembok Penemuan Baru setelah Bajakan\nKini Air comberan bisa buat vaksin ditemukan tanpa sengaja oleh digembo enya 3',,,,b'',b'Bagong',b'Ifan13594989',0,1
1164795176918740993,2019-08-23 07:03:05,"b'Monitoring Pelaksanaan Bulan Imunisasi Anak Sekolah (BIAS) bersama Bpk Camat Batununggal di SDN 220 Gumuruh. Kamis, 22 Agustus 2019 @Nurma_safarinii @OdedMD @HumasBdg @ridwankamil @pembdg @DiskominfoBdg @kec_batununggal https://t.co/w1QVDlehGU'",,,,b'Kel. Gumuruh-Kec.Batununggal',b'Gumuruh Bangkit',b'kel_gumuruh',0,0
1164794610679312385,2019-08-23 07:00:50,b'@animalfess Ngga \nVaksin kan cukup\nTimbang \nCek suhu\nTrs suntik\n\nKecuali dokternya lg ada oprasi atau apa yg emang harus d tinggal kucingnya.',,,,b'',b'INCESS',b'INCESSNYUI',0,0
1164793317814460416,2019-08-23 06:55:42,"b'@coffeeandme_ @chaidar_2000 @Annisa_Yacob @AlizaMarzeta @SitiKho38490131 @Hardybrandy1 @Mother0fNature @Wira_Ardiant @TCangklong @seleb_berita @Hanifah933 @mitzuo @Abie_1234 @haikal_hassan Gk mempan di vaksin bro, kumannya mengalahkan kencing onta\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",,,,"b'Melbourne,Denpasar,Paris'",b'Donny David Manalu',b'donnymanalu',0,0
1164792910673399808,2019-08-23 06:54:05,b'@Chilli_Pari Mas laptop nya di vaksin biar gak kena virus.',,,,b'',b'Rama',b'BlackGanex',0,0
1164792653923229696,2019-08-23 06:53:04,b'@inscmnix KO VAKSIN SIHHH',,,,b'La Rochelle ',b'Fea',b'fearytalles',0,0
1164792522025009153,2019-08-23 06:52:32,b'@dinahrm Sabtu pagi vaksin\nSenin nya baru steril. Hari kerja semua ahahahha :(((',,,,b'',b'Aldi',b'nytrmdn',0,0
1164790683367952384,2019-08-23 06:45:14,b'Ya tapi ada sebagian kecil di sayang besar beranak lalu di buang lalu liar sekarang lagi ada vaksin sama setrilisasi gratis di pantai muaya jimbaran tadi ( ^_ ) pGe sih hehe bukan sekarang',,,,"b'West Java, Indonesia'",b'Hadi Prasetyo',b'HadiPrasetyoooo',0,0
1164790251497218050,2019-08-23 06:43:31,b'Bu guru bilang ada imunisasi di sekolah. \n\nbodo! \xf0\x9f\x98\xad',,,,"b'Kepulauan Riau, Indonesia'",b'tika',b'Sartikaist',0,0
1164789399554412544,2019-08-23 06:40:08,b'Bhabinkamtibmas Kel Pakuncen Wirobrajan Bripka Suryadi pada hari Jumat tanggal 23 Agustus 2019 jam 09.00 wib mendampingi team dari puskesmas Wirobrajan Yogyakarta melaksanakan kegiatan imunisasi dan pencegahan\xe2\x80\xa6 https://t.co/0H7wyYo1kd',,,,"b'Kota Yogyakarta, Yogyakarta'",b'Polsek Wirobrajan',b'PolsekWirobraj3',0,0
1164788874528165889,2019-08-23 06:38:03,"b'@Razgun_19 Tp yg mula\xc2\xb2 mempopularkan penggunaan vaksin ialah Sheikh Ar-Razi. Then, Doktor dari barat improvise jee. Hahaaa'",,,,b'',b'\xd8\xb0\xd9\x88\xd8\xa7\xd9\x84\xd9\x81\xd9\x87\xd9\x85\xd9\x8a',b'ZulfahmiRithuan',0,0
1164788311426138112,2019-08-23 06:35:48,b'@cik_gladiolus @NadiahDono @khairul_hafidz Mungkin video ni boleh tolong puan dapatkan lagi banyak info tentang vaksin. Ada juga explain pasal side effects of vaccine.\n\nhttps://t.co/P2oSWq0jpf',,,,"b'Earth, Milky Way'",b'amsyar \xe2\x88\x9e',b'amsyar_zero',0,1
1164787849910030336,2019-08-23 06:33:58,"b'Imunisasi komputermu biar kebal terhadap virus, caranya? https://t.co/Ex6vXP3GUQ #Blog #HappyBlogging'",,,,b'',b'Faatin Adilah A.',b'FaatinAdilahA',0,0
1164787376083783680,2019-08-23 06:32:05,"b'@zamanstories Sepakat, Amba isu sejarahnya terasa sekadar sbg tempelan, pun Aruna dan Lidahnya, urgensi ttg isu kemanusiaan berkaitan dg komodifikasi vaksin harusnya jd persoalan utama tp hilang ditelan gemerlap wisata kuliner dan kehidupan urban.'",,,,b'now here',b'Lucky Ariatami',b'ariatamilucky',0,0
1164787254251810816,2019-08-23 06:31:36,"b'@randirahman patut tambah lagi ""saya support vaksin, bukan flat-earther dan anti pedofilia""'",,,,b'',b'Paan Ovrtd',b'paanovrtd',0,3
1164786422244466689,2019-08-23 06:28:18,b'@digeeembok Kasih vaksin palsu by @LisaAmartatara3',,,,b'',b'Brongto',b'brongto',0,3
1164785265992335360,2019-08-23 06:23:42,"b'@animalfess bisa di tungguin kok, aku waktu itu udh 3 kali vaksin kucing aku, terus selalu di tungguin'",,,,b'',b'december',b'babeDys',0,0
1164784992678895618,2019-08-23 06:22:37,"b'Baby arsy demam setelah imunisasi. Gapapa ya, kan biar gedenya sehat terus \xe2\x9d\xa4\xef\xb8\x8fArsy https://t.co/o8EREeWo72'",,,,b'Malang - Jawa Timur',b'Algojo',b'VelliArdika',0,0
1164784544655917056,2019-08-23 06:20:50,"b'ANF! guys,vaksin itu gaada yg ditinggal kan? pasti bisa ditungguin gitu?'",,,,b'Report/PP/CP \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',b'ANF!',b'animalfess',0,0
1164783251069624325,2019-08-23 06:15:42,"b'AnF! guys,vaksin itu gaada yg ditinggal kan? pasti bisa ditungguin gitu?'",,,,b'Report/PP/CP \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',b'ANF!',b'animalfess',0,1
1164782297649823744,2019-08-23 06:11:55,"b'@digeeembok Divaksin pake vaksin palsunya @LisaAmartatara3 keknya, El..'",,,,b'Indonesia',b'#Rien\xf0\x9f\x87\xae\xf0\x9f\x87\xa9',b'RinjaniJB',1,18
1164780738199187456,2019-08-23 06:05:43,b'bunda ini lah alasan kenapa vaksin itu penting https://t.co/Y0Uxe9n6vI',,,,"b'Bandung, Indonesia'",b'Samuel Christian H',b'hendralm',4,1
1164780689427849216,2019-08-23 06:05:31,b'@animalfess Kasih makan terus mandikan di pet shop bawa ke veterinary takutnya bawa penyakit kalo aman langsung vaksin jgn lupa obati kutu dan jamurnya',,,,"b'Aichi, Japan'",b'Sari Idris',b'sary_idris',0,0
1164780532929982464,2019-08-23 06:04:54,b'@kompascom Ini contoh generasi millenial yg waktu kecil ga di vaksin anti bahlul.\nDia pikir wan Abud Sangkuriang.. hehehe',,,,b'Bandung-Indonesien',b'Deddy N Permadhy \xe2\x98\x95',b'dpermadhy',0,0
1164780003197722624,2019-08-23 06:02:47,"b'@Enggalpm Dr. Bernard Mahfoudz S.Pd, M.Akt, ahli vaksin dan THT dari RS Ku Kluk Klan, Alabama.'",,,,"b'Marquee Club, London'",b'Rama Dwi Putra\xe2\x84\xa2',b'Ram_Alt',0,0
1164779024574324736,2019-08-23 05:58:54,"b'@askmenfess Nyampe nder, bisa lebih malah. Soalnya aku vaksin kucing 350an'",,,,b'',b'min.',b'kimsjmine',0,0
1164778346963558403,2019-08-23 05:56:13,b'@kuyupmenggigil @kurawa ini perlu vaksin juga.',,,,b'',b'La Pisungku',b'AbidinZnl',0,3
1164778081959067649,2019-08-23 05:55:09,"b'@kurawa Bang, gw jg blm di vaksin anti bego nih \xf0\x9f\x98\x82'",,,,b'Tanah',b'Bukan akun',b'baikbaikyabgst',0,0
1164777311285026817,2019-08-23 05:52:06,"b'Opini anak Milenial ex Kampret :\n\nScene 1 : pindah ibukota karena jokowi gagal penuhi janji jadi presiden utk benahi DKI\n\nScene 2 : 1 tahun anies sukses di DKI.\n\nAnak ini waktu kecil gak disuntik vaksin Anti Bego, dia pikir MRT, LRT dan keuangan DKI yg baik hasil boker semalam'",,,,b'ig. @tetapKurawa ',b'Rudi Valinka',b'kurawa',197,231
1164775686499778561,2019-08-23 05:45:38,b'ANF! guyss biaya vaksin doggy tuh berapa ya? vaksin lengkapnya kira2 sampe 400an ga sih?',,,,b'Report/PP/CP \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',b'ANF!',b'animalfess',0,2
1164774168656613376,2019-08-23 05:39:36,"b'@qil_selenophile Hello lelaki single yg pro vaksin please reply this tweet,  nak buat group ni \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad.'",,,,b'KL | Nogori',b'Whimsical',b'RadinAimi',1,4
1164772312098332678,2019-08-23 05:32:14,b'@FarishaaaaXiao Yang taknak vaksin takyah datang sini \xf0\x9f\xa4\xa3',,,,b'Jat ',b'\xf0\x9f\x90\xa2',b'chaaleesi',9,33
1164771657879187457,2019-08-23 05:29:38,b'@Vaksinasi Maaf mau tanya klinik ini menyediakan vaksin cholera gak?',,,,b'Garut',b'INI AKU',b'DikiHeryadi4',0,0
1164771369092915200,2019-08-23 05:28:29,"b'@siechra Sedih aku padahal aku seneng dia udah vaksin, gak sakit, badannya juga udah gendut... Udah dua kilo beratnya tapi ya itu ada orang lalai yang akhirnya bikin dia meninggal'",,,,b'INDONESIA',"b""Andina \xec\x95\xa4\xeb\x94\x94\xeb\x82\x98 [Boys Republic's Protector]""",b'sungjunsnoona',0,0
1164769939044962305,2019-08-23 05:22:48,"b'Asked two male members about vaccine. Both are prone to anti vaccine. \n\nSorang tu kata vaksin bukan the best solution, ada negara yang tak ambil.Sorang lagi memang family tak setuju.\n\nMy concern is lelaki single tinggal yg anti vaccine je ke? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",,,,b'KL | Nogori',b'Whimsical',b'RadinAimi',0,7
